id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21883990,WeLive Wall Street -- 2  Bedroom,159610596,WeWork,Manhattan,Financial District,40.7059,-74.00604,Private room,225,1,42,2019-07-05,2.18,6,290
21884025,Private 1 bedroom 15 minutes from Manhattan,61175161,Claudia,Queens,Astoria,40.76885,-73.90752,Private room,40,3,1,2017-12-13,0.05,1,0
21884206,WeLive Wall Street -- Studio Apartment,159610596,WeWork,Manhattan,Financial District,40.70426,-74.00711,Entire home/apt,215,1,152,2019-07-03,7.9,6,339
21884557,Brooklyn Home in the Heart of it All,23005139,Samantha,Brooklyn,Crown Heights,40.67512,-73.96185,Private room,55,3,0,,,1,0
21884602,Large Room for 2 people queen size bed,158710682,Cedar,Manhattan,Midtown,40.75346,-73.96872,Private room,90,1,2,2017-12-03,0.1,3,217
21884758,The Gray Room,10979123,Anjelica,Manhattan,Hell's Kitchen,40.7548,-73.9965,Entire home/apt,170,3,26,2019-06-21,1.4,1,1
21885522,Family Friendly Vibrant duplex in Windsor Terrace,17525654,Susan & Aarti,Brooklyn,Windsor Terrace,40.65537,-73.9819,Entire home/apt,160,5,0,,,1,0
21885544,"Quirky, bright 1bed apartment in historic Brooklyn",2749343,Kaity,Brooklyn,Bedford-Stuyvesant,40.68541,-73.94692,Entire home/apt,80,5,1,2018-01-04,0.05,1,0
21885667,Private Bedroom in Spacious Queens Home,11911154,Flor De Liz,Queens,Ditmars Steinway,40.77129,-73.91712,Private room,35,14,0,,,1,0
21885677,Cozy apt near Bloomingdales and Central Park.,70055156,Yngridd,Manhattan,Midtown,40.75893,-73.9636,Entire home/apt,200,1,77,2019-06-19,4.03,1,268
21885860,HUGE Bedroom in Brooklyn Off Lorimer J/M/Z & L,3105557,Joshua,Brooklyn,Williamsburg,40.70383,-73.94431,Private room,43,2,6,2018-01-02,0.31,1,0
21885914,Gorgeous 1 BR in heart of Prospect Heights!,7683267,Nicholas,Brooklyn,Prospect Heights,40.67933,-73.96912,Entire home/apt,100,1,61,2019-06-29,3.23,1,0
21889698,Humongous Crown Heights Prvt Room in spacious 2brm,15049077,Karanja,Brooklyn,Crown Heights,40.66373,-73.93222,Private room,55,30,1,2018-09-27,0.1,2,137
21890848,Beautiful Healthy Home in Ditmas Park,21003445,Vanessa,Brooklyn,Flatbush,40.63531,-73.96546,Private room,55,2,3,2018-04-30,0.16,1,65
21891406,Bright studio size room in the East Village,42954481,Cindy,Manhattan,East Village,40.72801,-73.98736,Private room,95,1,3,2018-10-29,0.16,1,0
21891982,LUXURY IN MURRAY HILL-25TH FLR/W/DRYER-FANTASTIC!,2856748,Ruchi,Manhattan,Murray Hill,40.74864,-73.97383,Entire home/apt,350,30,0,,,49,330
21892073,"Large, sunny room in heart of South Williamsburg",916377,Ana,Brooklyn,Williamsburg,40.70807,-73.95099,Private room,42,7,1,2017-12-22,0.05,1,0
21892596,Iconic NYC Brownstone Apartment on Upper East Side,157642917,Lauren,Manhattan,Upper East Side,40.77089,-73.95946,Entire home/apt,125,5,13,2019-03-15,0.68,1,0
21892706,Great Apartment In Prospect Lefferts Garden,159735335,Andre,Brooklyn,Prospect-Lefferts Gardens,40.66046,-73.96014,Private room,80,1,29,2018-10-14,1.51,1,0
21892834,Executive Museum 1 BR Elevator Best Location,61391963,Corporate Housing,Manhattan,Upper West Side,40.78383,-73.97529,Entire home/apt,133,30,8,2019-06-30,0.43,91,301
21893129,Adorable midtown studio,120762452,Stanley,Manhattan,Murray Hill,40.75033,-73.97546,Entire home/apt,150,30,2,2018-09-30,0.14,50,365
21893604,Private Bedroom in West Village/Chelsea,1144452,Dante,Manhattan,Chelsea,40.74045,-74.00047,Private room,12,3,8,2019-06-07,0.59,1,37
21893658,Sunny cabin in the heart of North Brooklyn,39253607,Laura,Brooklyn,Williamsburg,40.71296,-73.93838,Entire home/apt,120,2,1,2018-01-01,0.05,1,0
21894437,Cute and Convenient WB Apt,158997467,Thomas,Brooklyn,Williamsburg,40.70902,-73.95724,Private room,50,2,28,2018-07-02,1.46,2,0
21894785,Duplex Garden Getaway in Park Slope Brooklyn,37616350,Christopher,Brooklyn,Park Slope,40.68057,-73.97617,Entire home/apt,250,2,15,2018-05-29,0.8,1,0
21895071,Gorgeous big private room/Brooklyn,158191277,Camila,Brooklyn,Crown Heights,40.6768,-73.95346,Private room,70,5,12,2019-05-27,0.67,3,0
21895262,Lovely Room in Prospect Heights.,325453,Malin,Brooklyn,Crown Heights,40.66715,-73.96084,Private room,80,5,0,,,1,0
21896267,Cozy and affordable room,159757725,Rawad,Manhattan,East Harlem,40.80296,-73.9369,Private room,40,7,1,2018-01-05,0.05,1,0
21896537,Private Williamsburg apartment,50072658,Besnik,Brooklyn,Williamsburg,40.71211,-73.94058,Entire home/apt,79,1,168,2019-07-05,8.57,1,153
21896552,Private Garden | Upper West Side Manhattan 1BR,2092300,Amelia,Manhattan,Morningside Heights,40.80513,-73.9632,Entire home/apt,120,3,3,2018-01-08,0.16,1,0
21897759,1BR in beautiful Park Slope,54907254,Nickelous,Brooklyn,Park Slope,40.67607,-73.97167,Entire home/apt,139,7,1,2018-01-03,0.05,1,0
21897775,~House of Rest~Private Entrance in Bushwick BK,427019,Oh,Brooklyn,Williamsburg,40.70591,-73.92916,Private room,66,2,48,2019-06-18,2.6,2,5
21897845,One room.,159769278,Musieka,Bronx,Pelham Gardens,40.86706,-73.84674,Private room,40,2,17,2019-06-04,1.23,1,17
21898551,2-bedroom South Williamsburg apartment,131206517,Mark,Brooklyn,Williamsburg,40.69999,-73.95275,Entire home/apt,100,4,4,2019-06-24,0.21,1,0
21898567,Spacious room in a cozy apartment .....,62635426,Lizzie,Brooklyn,Greenpoint,40.72566,-73.94823,Private room,50,3,2,2018-09-30,0.21,1,0
21898686,2BR in the Heart of Downtown Brooklyn - Near ALL,46705025,Angelo,Brooklyn,Boerum Hill,40.68837,-73.98717,Entire home/apt,185,3,18,2018-06-06,0.91,1,0
21898732,Big room in East Village!,8177511,Fredrik,Manhattan,East Village,40.72648,-73.97904,Private room,55,7,0,,,1,0
21899241,Spacious and bright private bedroom in LES,41865841,Tom,Manhattan,Lower East Side,40.71325,-73.99009,Private room,160,2,2,2018-01-02,0.1,1,0
21899473,Minimalist Union Square Studio Apartment,60632753,Jared,Manhattan,Greenwich Village,40.73616,-73.99614,Private room,80,5,4,2018-08-19,0.22,1,0
21899575,Beautiful 1 bd apartment in the heart of Brooklyn.,155812868,Milana,Brooklyn,Brighton Beach,40.57962,-73.96535,Entire home/apt,119,1,19,2019-07-04,1.02,2,135
21899794,Old-school Manhattan Brick Walled Apartment,72395034,Cole,Manhattan,Kips Bay,40.74416,-73.97702,Entire home/apt,125,3,0,,,1,0
21899939,Alluring Two- Bedroom in Highland Park,4089207,Mondell,Brooklyn,Cypress Hills,40.67842,-73.88768,Entire home/apt,155,3,64,2019-06-29,3.41,2,287
21900721,Cozy room in a shared apt,159794474,Alex,Manhattan,Upper East Side,40.777,-73.95771,Private room,76,1,0,,,1,0
21901025,house on the hill with free parking in NYC!,1483578,Spiritchild,Staten Island,St. George,40.64537,-74.08381,Private room,100,2,77,2019-07-08,3.9,1,336
21901156,Best Deal! Lovely place in Manhattan! Time Square!,159156636,,Manhattan,Hell's Kitchen,40.75656,-73.99063,Private room,120,1,109,2019-01-01,5.97,3,0
21902630,Beautiful bedroom + private bathroom in Bed-Stuy,159811367,Sergii,Brooklyn,Bedford-Stuyvesant,40.69532,-73.93995,Private room,38,30,4,2019-03-08,0.21,10,365
21906858,Spacious and homey 1 br w garden near subway,1033792,Dani,Brooklyn,Park Slope,40.67835,-73.98209,Entire home/apt,80,5,2,2018-11-26,0.11,1,0
21907036,Private room in cozy Bushwick House,33195820,Ignacio,Brooklyn,Bushwick,40.70027,-73.91268,Private room,36,21,0,,,1,0
21907240,Queen Bed Studio In Gowanus Boutique,159091490,Melissa,Brooklyn,Gowanus,40.67848,-73.98386,Private room,119,1,14,2019-06-30,0.71,17,363
21907615,Design Furnished Queen Studio Room in Gowanus,159091490,Melissa,Brooklyn,Gowanus,40.67868,-73.98254,Private room,119,1,20,2019-06-23,1.02,17,354
21907916,Áines place.,4076045,Aine,Queens,Astoria,40.76347,-73.90928,Private room,50,2,0,,,1,0
21907941,Boutique Hotel Queen Room in Gowanus,159091490,Melissa,Brooklyn,Gowanus,40.67753,-73.9841,Private room,119,1,11,2019-06-23,0.57,17,364
21908120,Brooklyn Factory Loft Building Queen Studio Room,159091490,Melissa,Brooklyn,Gowanus,40.67873,-73.98236,Private room,119,1,19,2019-07-08,0.97,17,355
21908184,Furnished spacious  NYC studio,120762452,Stanley,Manhattan,Murray Hill,40.75006,-73.97694,Entire home/apt,195,30,1,2018-08-05,0.09,50,365
21908265,Gowanus Boutique Inn & Yard Queen Room,159091490,Melissa,Brooklyn,Gowanus,40.67733,-73.98407,Private room,119,1,26,2019-06-30,1.32,17,363
21909291,"Modern, Spacious One Bedroom - Columbus Circle",18462292,Gary,Manhattan,Midtown,40.76699,-73.98174,Entire home/apt,200,7,2,2018-01-01,0.1,1,0
21909717,Nice view apartment,65493699,Dan Hua,Queens,Jackson Heights,40.75731,-73.85785,Entire home/apt,143,2,3,2018-01-02,0.15,1,0
21913309,One nice room on the Roosevelt Island; 罗岛一间卧室出租,159884558,Lily,Manhattan,Roosevelt Island,40.76191,-73.94934,Private room,45,25,37,2018-07-01,1.89,1,149
21913782,"2 bedroom apt (5ppl), 1 minute from Times Square!",133972085,"Yumi, Chizu",Manhattan,Midtown,40.75732,-73.98142,Entire home/apt,350,3,14,2019-06-01,0.74,3,89
21913811,"Cooled Queens Apartment, NY. LGA Airport 5 min.",147095935,Adeel,Queens,Woodside,40.74496,-73.89534,Entire home/apt,99,1,118,2019-06-23,6.0,1,320
21913859,Private room in East Village(Female guest only),34281260,Reese,Manhattan,Stuyvesant Town,40.72734,-73.97203,Private room,65,2,6,2017-12-29,0.31,1,0
21914314,PRIVATE 2 BR APT HEART OF MID-TOWN TIMES SQUARE!!,3440811,Marc,Manhattan,Hell's Kitchen,40.76062,-73.99297,Entire home/apt,85,3,28,2019-03-17,1.45,1,66
21914499,Exceptional Comfort and Location!,134428157,Johny,Brooklyn,Bedford-Stuyvesant,40.68616,-73.94295,Entire home/apt,160,3,32,2019-06-29,1.64,7,3
21915201,Soho 2 Bedroom Private Terrace,159903889,Patricia,Manhattan,SoHo,40.72067,-74.00024,Entire home/apt,400,4,42,2019-06-22,2.13,1,306
21919913,27 FLR VIEWS!LINCOLN SQR-LUXURY 2BR MIDTOWN W 60TH,76104209,Rated,Manhattan,Upper West Side,40.77055,-73.98615,Entire home/apt,333,30,0,,,33,330
21920061,Cozy room in Manhattan,45731391,Laurence,Manhattan,Lower East Side,40.72147,-73.99054,Private room,85,1,4,2019-06-20,0.21,3,0
21921178,Bright & Colorful Studio 1 Block From Central Park,48419413,Tina,Manhattan,East Harlem,40.79943,-73.94386,Entire home/apt,89,2,52,2019-01-02,2.75,1,3
21921608,32 FLR VIEWS!LINCOLN SQR-LUXURY 2BR MIDTOWN W 60TH,76104209,Rated,Manhattan,Upper West Side,40.76996,-73.98551,Entire home/apt,375,30,0,,,33,300
21921707,Sunny Minimal Bushwick: longterms encouraged!,100424005,Dewey,Brooklyn,Bushwick,40.69386,-73.91897,Private room,39,5,9,2018-09-24,0.46,1,0
21922035,"Spacious, bright and beautiful 2 Br apartment.",2598844,Fabiana,Brooklyn,Bedford-Stuyvesant,40.69067,-73.93917,Entire home/apt,50,1,49,2019-07-05,2.65,1,47
21922071,Spacious Private Room in Ditmas Park,47326818,Emilyn,Brooklyn,Flatbush,40.65177,-73.96417,Private room,37,2,3,2018-01-25,0.16,1,0
21922407,Beautiful 1 bedroom in Upper west side,4389871,Agostina,Manhattan,Morningside Heights,40.80853,-73.96352,Entire home/apt,90,4,0,,,1,0
21922639,"Luxury Studio Apt in Williamsburg, 24 hr Doorman",9238069,Jamiel,Brooklyn,Greenpoint,40.71911,-73.95045,Entire home/apt,150,2,15,2019-06-02,0.76,1,1
21923390,"Charming 1 bedroom apartment, Williamsburg BK",898412,Maria,Brooklyn,Williamsburg,40.70889,-73.94357,Entire home/apt,85,60,6,2019-04-29,0.32,1,125
21923649,Private basement studio in Greenpoint,8494658,Rebecca,Brooklyn,Greenpoint,40.7264,-73.95613,Entire home/apt,99,2,12,2019-05-31,0.71,1,64
21923722,Greenpoint getaway,6408088,Trent,Brooklyn,Greenpoint,40.72508,-73.94698,Entire home/apt,100,1,2,2018-01-04,0.11,1,0
21923996,Bright & Large Brownstone Beauty mins away frm NYC,39166877,Nancy,Brooklyn,Windsor Terrace,40.65028,-73.97771,Entire home/apt,165,3,37,2019-07-06,1.9,1,82
21924203,Private room in Brownstone house,22378099,Ricardo,Brooklyn,Fort Greene,40.6857,-73.96964,Private room,52,5,0,,,1,0
21924586,Entire 2 bedroom top floor in Clinton Hill,2930303,Rocio,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95894,Entire home/apt,100,28,2,2018-02-05,0.11,1,177
21924630,Spacious 2 bedroom in heart of Williamsburg!,6411632,Jordan,Brooklyn,Williamsburg,40.71344,-73.95702,Entire home/apt,130,3,2,2018-04-02,0.12,1,0
21924815,Like live in your own home while traveling,113356258,Judy,Manhattan,Upper East Side,40.77752,-73.94726,Private room,100,1,0,,,1,0
21925948,Greenpoint Apt,83004119,Pawel,Brooklyn,Greenpoint,40.73307,-73.95275,Entire home/apt,120,1,0,,,1,0
21925970,Manhattan cocoon @ spacious NEW renovated apt,17250625,Lucas,Manhattan,East Harlem,40.79757,-73.93851,Private room,50,13,51,2019-06-14,2.63,1,26
21926117,Spacious 1-bedroom flat in LES,42135378,Stavros,Manhattan,Chinatown,40.71601,-73.99171,Entire home/apt,130,4,2,2018-04-09,0.1,1,0
21926198,Experience NYC living on the Upper East Side,10020112,Naomi,Manhattan,Upper East Side,40.77625,-73.95495,Entire home/apt,250,3,2,2018-01-02,0.1,1,0
21926279,The Tree House,6999831,Erik,Brooklyn,Flatbush,40.64813,-73.9589,Entire home/apt,90,2,8,2018-07-24,0.42,1,0
21926432,"Sunny, Convenient, and Clean Apartment to Yourself",102243363,WeiWei,Brooklyn,Prospect-Lefferts Gardens,40.65543,-73.95674,Entire home/apt,110,1,4,2017-12-31,0.21,1,0
21926844,Private Room on Roosevelt Island,35674813,Xizi,Manhattan,Roosevelt Island,40.7611,-73.95015,Private room,40,7,1,2018-01-21,0.06,1,0
21926893,Studio with brand new furniture and appliances!,159998120,Joe,Queens,Astoria,40.76522,-73.92438,Entire home/apt,92,1,0,,,1,0
21927300,LGA Newly Renovated One Bedroom Apt.1,156952896,Haijiao,Queens,East Elmhurst,40.76537,-73.87639,Entire home/apt,100,1,198,2019-07-05,10.15,2,156
21929935,Full Studio Apartment (MODULO 715),4514578,Hector,Queens,Elmhurst,40.74586,-73.88409,Entire home/apt,45,4,0,,,1,0
21930306,10 mins/Airports JFK/LGA/Hosp/malls bus/train#2,126247863,Seeranie,Queens,Richmond Hill,40.68932,-73.82047,Private room,35,1,56,2019-07-04,3.0,2,359
21931508,BRIGHT & AIRY,19739033,Fifi,Manhattan,Harlem,40.81426,-73.95152,Private room,85,2,75,2019-06-13,3.93,2,121
21931557,Bed-Stuy modern one bedroom plus private bathroom,159811367,Sergii,Brooklyn,Bedford-Stuyvesant,40.69687,-73.94111,Private room,50,30,4,2019-03-10,0.2,10,365
21931779,Beautiful Art Deco Master Bedroom in Astoria NY,147252767,Melanie,Queens,Astoria,40.76354,-73.91341,Private room,50,1,6,2018-04-07,0.31,1,0
21931979,Shineroom,159974287,Rasul,Queens,Flushing,40.76245,-73.8238,Private room,38,5,34,2019-06-08,1.82,1,353
21932693,Big loft in Williamsburg,43600815,Rafael,Brooklyn,Williamsburg,40.70572,-73.93823,Private room,65,8,1,2018-01-01,0.05,2,0
21932977,Beautiful Huge Room in Manhattan,45697173,Cristóbal,Manhattan,East Harlem,40.78744,-73.94319,Entire home/apt,50,10,0,,,1,0
21933065,PRIVATE ROOM W/BATH IN BK - MUST SEE,160057164,Patrick,Brooklyn,Crown Heights,40.67685,-73.93141,Private room,75,1,0,,,1,0
21933372,Lovely Astoria apartment will make you feel home!,120284390,Derya,Queens,Astoria,40.7723,-73.9281,Private room,100,3,0,,,1,0
21933635,Sunny and Spacious 3 Bedroom near Central Park,160066386,Christopher,Manhattan,Harlem,40.79998,-73.95633,Entire home/apt,250,3,18,2019-03-20,0.97,1,20
21933725,Manhattan Club! New Years Eve!,158445076,Jonathan,Manhattan,Midtown,40.76432,-73.98075,Entire home/apt,650,3,0,,,1,0
21933777,Industrial Queen Studio Room In Gowanus Inn,159091490,Melissa,Brooklyn,Gowanus,40.67773,-73.98312,Private room,129,1,13,2019-07-06,0.67,17,361
21933969,Gowanus-Park Slope- Queen Studio Room,159091490,Melissa,Brooklyn,Gowanus,40.6784,-73.98447,Private room,129,1,32,2019-07-07,1.62,17,363
21934181,Spacious private room in artsy Bushwick Brooklyn,9175058,John,Brooklyn,Bushwick,40.68782,-73.9189,Private room,41,3,17,2019-06-14,0.93,1,0
21934202,Sunny and Spacious Bedroom w/ Private Bathroom,16855791,Agus,Brooklyn,Williamsburg,40.7023,-73.9419,Private room,65,3,47,2019-06-25,2.47,1,238
21934318,Park Slope-Gowanus Boutique Queen Studio,159091490,Melissa,Brooklyn,Gowanus,40.67704,-73.9846,Private room,129,1,9,2019-07-06,0.46,17,338
21934465,Queen Studio In Park Slope - Gowanus Inn & Yard,159091490,Melissa,Brooklyn,Gowanus,40.67726,-73.9837,Private room,129,1,28,2019-06-30,1.44,17,362
21934601,Convenient x Cozy Carroll Street Stay,41617175,Emily,Brooklyn,Gowanus,40.67787,-73.98635,Private room,70,2,1,2017-12-30,0.05,1,0
21934873,Cute studio in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.75008,-73.97752,Entire home/apt,150,30,2,2019-05-08,0.3,50,364
21935245,SoHo: Light-filled and tasteful,6650559,Bridget,Manhattan,SoHo,40.72735,-74.00131,Private room,89,1,3,2017-12-28,0.15,1,0
21935339,"Cozy Bedroom, Walking Distance from Central Park",97862729,Natalie,Manhattan,Harlem,40.80759,-73.95464,Private room,100,2,1,2018-01-01,0.05,1,0
21935551,Super clean / centrally located extra large studio,88713943,Lee,Manhattan,Hell's Kitchen,40.76042,-73.99032,Entire home/apt,175,4,12,2019-04-17,0.79,1,107
21935569,Tiny (but comfy!) Private room Manhattan,43352661,Charles,Manhattan,Washington Heights,40.84344,-73.93922,Private room,20,1,21,2019-06-20,1.1,3,291
21935727,"Designers' Brooklyn Loft – 2 bed, 2 bath",1341264,Noemie,Brooklyn,Bedford-Stuyvesant,40.69065,-73.95929,Entire home/apt,300,6,1,2019-04-23,0.39,1,0
21935921,Skylight Living in NYC,3484920,BonnieAnn,Manhattan,West Village,40.73811,-74.00348,Entire home/apt,275,2,4,2019-06-13,0.65,1,51
21936014,Elegant Apartment with Spectacular views.,33261598,Marc,Manhattan,Midtown,40.7436,-73.98573,Shared room,185,1,2,2018-01-01,0.11,1,0
21936033,LGA Newly Renovated Apt.2,156952896,Haijiao,Queens,East Elmhurst,40.76419,-73.87498,Entire home/apt,120,1,118,2019-07-07,6.05,2,79
21936073,"Charming 1BR - King Bed, Full Kitchen, Laundry",6041929,Degelis,Manhattan,West Village,40.73253,-74.00859,Entire home/apt,220,4,11,2019-05-07,0.65,1,189
21936080,Cozy Room Near Express Train to Manhattan,14043678,Justin,Brooklyn,Bedford-Stuyvesant,40.69507,-73.93354,Private room,50,3,6,2018-10-08,0.32,1,363
21936288,Infinite Bliss,118807152,Melissa,Queens,Elmhurst,40.74361,-73.87732,Private room,30,1,15,2019-06-30,0.77,1,249
21936550,NYC master room with independent restroom for 2,42804325,诗月,Manhattan,Roosevelt Island,40.76858,-73.94436,Private room,70,7,1,2018-06-12,0.08,1,0
21937197,"Warm & Cozy Haven, 6 min. to N/W, 20 to Manhattan!",4811900,Bridget,Queens,Ditmars Steinway,40.77051,-73.90944,Private room,600,2,5,2018-04-29,0.27,2,0
21937306,Spacious Room in 3 bedroom Greenpoint Apartment,1349340,Noah,Brooklyn,Greenpoint,40.72728,-73.95313,Private room,75,7,0,,,2,0
21937451,AMAZING STUDIO IN CHELSEA (up to 4) Special price!,21621745,Paulina,Manhattan,Chelsea,40.74927,-74.00122,Entire home/apt,200,1,7,2019-03-04,0.37,1,0
21938049,Big Bedroom w/ Bathroom - Bushwick Luxury Building,157701235,Michael,Brooklyn,Bushwick,40.70039,-73.93009,Private room,60,7,74,2019-06-15,3.98,3,31
21938508,Ideal Stay in NYC! ☆☆☆☆☆,70562577,Ryan,Queens,Astoria,40.77118,-73.92548,Entire home/apt,125,3,10,2019-04-26,0.54,1,64
21939323,Older Victorian front 1st floor D train corner,12834599,Ms. Edith,Brooklyn,Borough Park,40.63294,-73.99475,Private room,50,3,2,2019-01-01,0.14,4,90
21939817,COZY & CLEAN ROOM IN ASTORIA 15 MIN TO MANHATTAN.,153066091,Hasan,Queens,Ditmars Steinway,40.77323,-73.91796,Private room,75,2,1,2017-12-06,0.05,1,89
21942269,Natural Light Filled Apartment with lots of space,49716547,Josh,Manhattan,East Village,40.73127,-73.98729,Entire home/apt,150,7,4,2019-05-11,0.22,1,18
21942371,Private Bedroom in the LES,2546411,Gerard,Manhattan,Lower East Side,40.71991,-73.98832,Private room,78,10,0,,,1,0
21942606,Historic Upper East Side Apartment,160109287,Elaine,Manhattan,Upper East Side,40.77154,-73.94968,Entire home/apt,200,4,1,2017-12-30,0.05,1,0
21942984,3 Bedroom Prime Park Slope 6th Ave/Barclays Center,157788926,Josh,Brooklyn,Park Slope,40.67913,-73.97477,Entire home/apt,199,2,45,2019-06-09,2.34,1,302
21943047,Huge private room in Williamsburg,29238030,Celine,Brooklyn,Williamsburg,40.71284,-73.94805,Private room,70,2,3,2018-05-02,0.2,1,0
21943938,Brooklyn Studio Tower!,18061262,Gilana,Brooklyn,Clinton Hill,40.68173,-73.96703,Entire home/apt,115,15,7,2018-10-01,0.38,1,5
21945438,"Bright, Spacious 3 BR Duplex-Great for Families",262862,Helena,Brooklyn,Williamsburg,40.71822,-73.93996,Entire home/apt,250,3,1,2017-12-29,0.05,1,0
21945454,Pretty two-bed pre-war apartment in Brooklyn,11322502,Kimberly,Brooklyn,Bedford-Stuyvesant,40.68885,-73.95296,Entire home/apt,142,2,5,2018-04-29,0.25,1,0
21945556,Cozy Room in Bushwick.,62307584,Mo,Brooklyn,Bushwick,40.68187,-73.90815,Private room,67,30,3,2018-08-13,0.16,1,179
